Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-2023-03797,2023-07-22,2023-07-24,Second Class,CUS-3408,Consumer,Central,Illinois,Furniture,Chairs,159.24,6,0.3,-73.78
ORD-2024-04142,2023-07-22,2023-07-29,Standard Class,CUS-3570,Consumer,West,Nevada,Technology,Copiers,349.65,4,0.0,112.85
ORD-2021-00262,2023-07-23,2023-07-26,Standard Class,CUS-8898,Consumer,East,Pennsylvania,Furniture,Bookcases,585.56,5,0.2,-139.48
ORD-2021-01012,2023-07-23,2023-07-27,Second Class,CUS-8041,Consumer,East,Massachusetts,Furniture,Chairs,398.3,1,0.0,34.37
ORD-2024-04011,2023-07-24,2023-07-27,Standard Class,CUS-5903,Corporate,West,Oregon,Furniture,Chairs,291.68,1,0.0,45.41
ORD-2023-02990,2023-07-24,2023-07-29,First Class,CUS-5833,Consumer,South,Florida,Office Supplies,Envelopes,190.9,1,0.0,27.97
ORD-2024-04163,2023-07-24,2023-07-31,Standard Class,CUS-7614,Home Office,East,New York,Technology,Monitors,477.55,6,0.0,104.5
ORD-2021-00161,2023-07-24,2023-07-26,Standard Class,CUS-8683,Home Office,South,South Carolina,Technology,Accessories,495.0,8,0.0,114.22
ORD-2023-02776,2023-07-25,2023-07-30,Standard Class,CUS-2881,Corporate,Central,Missouri,Office Supplies,Supplies,81.0,6,0.1,5.72
ORD-2022-01737,2023-07-25,2023-07-29,Standard Class,CUS-8304,Corporate,West,Washington,Technology,Phones,158.65,2,0.0,37.37
ORD-2022-02212,2023-07-25,2023-07-30,First Class,CUS-5995,Consumer,South,Florida,Technology,Laptops,1362.22,1,0.1,199.69
ORD-2023-03684,2023-07-25,2023-07-30,Standard Class,CUS-2453,Consumer,West,Oregon,Technology,Copiers,4323.75,5,0.2,125.75
ORD-2024-04490,2023-07-25,2023-07-28,Second Class,CUS-9096,Corporate,East,Massachusetts,Office Supplies,Paper,94.85,5,0.4,-24.14
ORD-2022-02158,2023-07-26,2023-08-01,Standard Class,CUS-7151,Consumer,East,New Jersey,Furniture,Tables,195.96,4,0.3,-85.77
ORD-2022-02387,2023-07-26,2023-07-31,Second Class,CUS-8532,Consumer,West,California,Furniture,Storage,573.78,9,0.1,-49.09
ORD-2021-00014,2023-07-26,2023-07-29,Standard Class,CUS-2383,Corporate,East,New Jersey,Furniture,Tables,574.76,6,0.0,85.42
ORD-2022-01890,2023-07-26,2023-08-02,Second Class,CUS-7212,Corporate,West,Arizona,Furniture,Bookcases,142.93,2,0.2,-42.77
ORD-2021-00240,2023-07-26,2023-07-28,Standard Class,CUS-4414,Corporate,South,Tennessee,Technology,Printers,1417.05,2,0.3,-237.41
ORD-2021-00424,2023-07-26,2023-07-30,First Class,CUS-8558,Home Office,Central,Indiana,Technology,Printers,44.75,9,0.0,10.75
ORD-2022-02441,2023-07-27,2023-08-01,Standard Class,CUS-5356,Home Office,West,Oregon,Technology,Accessories,283.58,3,0.0,93.98
ORD-2024-04751,2023-07-27,2023-07-29,Standard Class,CUS-4133,Consumer,East,North Carolina,Furniture,Tables,338.5,7,0.4,-192.69
ORD-2021-01256,2023-07-27,2023-07-31,Same Day,CUS-5045,Consumer,Central,Ohio,Furniture,Chairs,266.03,6,0.0,16.8
ORD-2024-04260,2023-07-27,2023-08-03,First Class,CUS-2544,Consumer,South,Alabama,Technology,Accessories,500.94,4,0.0,88.2
ORD-2022-02351,2023-07-27,2023-07-31,First Class,CUS-7263,Corporate,South,Georgia,Office Supplies,Envelopes,16.55,9,0.1,0.08
ORD-2023-03033,2023-07-27,2023-08-02,Standard Class,CUS-7091,Consumer,West,Arizona,Office Supplies,Labels,119.18,5,0.0,26.63
ORD-2023-02992,2023-07-28,2023-07-30,Standard Class,CUS-8348,Consumer,East,Massachusetts,Furniture,Tables,772.98,5,0.0,67.2
ORD-2023-03475,2023-07-28,2023-08-04,Second Class,CUS-1526,Consumer,East,Virginia,Furniture,Bookcases,244.77,3,0.0,25.89
ORD-2021-00643,2023-07-28,2023-08-01,Second Class,CUS-6198,Consumer,West,Washington,Furniture,Chairs,266.74,4,0.0,40.39
ORD-2022-01493,2023-07-28,2023-08-03,Standard Class,CUS-6724,Consumer,South,Florida,Technology,Copiers,373.36,4,0.0,79.6
ORD-2022-02514,2023-07-28,2023-08-02,First Class,CUS-1027,Consumer,West,California,Office Supplies,Fasteners,99.39,4,0.4,-30.9
ORD-2022-02088,2023-07-28,2023-08-03,First Class,CUS-8432,Corporate,Central,Texas,Technology,Copiers,862.65,1,0.4,-204.02
ORD-2023-02737,2023-08-01,2023-08-06,Standard Class,CUS-5840,Corporate,East,Virginia,Office Supplies,Supplies,158.68,9,0.1,3.54
ORD-2021-00126,2023-08-02,2023-08-08,Standard Class,CUS-5991,Consumer,East,North Carolina,Technology,Monitors,276.13,5,0.0,85.15
ORD-2024-05169,2023-08-02,2023-08-07,Same Day,CUS-1271,Corporate,East,New Jersey,Furniture,Storage,559.98,5,0.0,49.9
ORD-2021-00586,2023-08-02,2023-08-06,First Class,CUS-5664,Corporate,West,Colorado,Office Supplies,Binders,75.04,4,0.1,7.28
ORD-2024-04500,2023-08-02,2023-08-09,Second Class,CUS-9215,Consumer,West,Nevada,Technology,Laptops,467.37,6,0.4,-83.69
ORD-2022-02490,2023-08-02,2023-08-05,Standard Class,CUS-6652,Corporate,South,Florida,Technology,Laptops,525.65,4,0.0,87.72
ORD-2021-00259,2023-08-02,2023-08-04,Standard Class,CUS-1766,Home Office,Central,Ohio,Office Supplies,Paper,121.4,1,0.2,-9.06
ORD-2023-02985,2023-08-03,2023-08-09,Second Class,CUS-9549,Consumer,West,Colorado,Office Supplies,Supplies,215.61,2,0.0,55.17
ORD-2021-00936,2023-08-04,2023-08-08,Standard Class,CUS-4543,Consumer,South,Tennessee,Furniture,Bookcases,296.41,9,0.1,-29.39
ORD-2024-03971,2023-08-04,2023-08-11,Standard Class,CUS-5524,Corporate,West,Oregon,Furniture,Storage,561.35,1,0.4,-335.24
ORD-2023-03088,2023-08-04,2023-08-09,Second Class,CUS-2392,Consumer,East,North Carolina,Furniture,Chairs,154.24,4,0.2,-45.79
ORD-2021-00590,2023-08-04,2023-08-09,Standard Class,CUS-4854,Consumer,South,Tennessee,Office Supplies,Supplies,95.39,5,0.0,12.61
ORD-2024-04927,2023-08-05,2023-08-12,Standard Class,CUS-3985,Consumer,East,North Carolina,Office Supplies,Paper,197.75,3,0.0,37.24
ORD-2022-01705,2023-08-05,2023-08-08,Second Class,CUS-1511,Home Office,South,South Carolina,Furniture,Tables,173.17,1,0.2,-41.03
ORD-2022-01990,2023-08-05,2023-08-11,Standard Class,CUS-8972,Corporate,West,California,Technology,Printers,507.88,4,0.0,138.69
ORD-2021-00425,2023-08-06,2023-08-13,Standard Class,CUS-5287,Home Office,South,Georgia,Technology,Accessories,81.23,6,0.2,-5.76
ORD-2023-03872,2023-08-06,2023-08-13,Second Class,CUS-2664,Consumer,West,Nevada,Furniture,Chairs,112.16,7,0.0,16.42
ORD-2022-02317,2023-08-06,2023-08-11,Standard Class,CUS-4383,Consumer,Central,Michigan,Furniture,Furnishings,783.37,9,0.4,-509.53
ORD-2021-00864,2023-08-07,2023-08-13,Standard Class,CUS-2899,Consumer,West,Colorado,Technology,Copiers,834.96,4,0.2,61.77
ORD-2021-01294,2023-08-07,2023-08-11,Second Class,CUS-8437,Consumer,East,North Carolina,Technology,Printers,622.28,3,0.0,177.93
ORD-2024-04581,2023-08-08,2023-08-14,Standard Class,CUS-2339,Corporate,South,South Carolina,Furniture,Furnishings,111.96,1,0.0,12.85
ORD-2023-02891,2023-08-08,2023-08-10,Second Class,CUS-6639,Home Office,South,Florida,Furniture,Tables,623.69,9,0.1,-45.7
ORD-2024-04472,2023-08-08,2023-08-12,Second Class,CUS-9335,Consumer,Central,Missouri,Technology,Monitors,78.3,9,0.0,15.07
ORD-2022-01573,2023-08-09,2023-08-13,Standard Class,CUS-6410,Consumer,South,Florida,Office Supplies,Envelopes,89.06,5,0.0,15.39
ORD-2022-01459,2023-08-09,2023-08-15,Standard Class,CUS-1918,Consumer,East,New York,Furniture,Storage,102.62,1,0.3,-48.19
ORD-2022-02147,2023-08-09,2023-08-12,Standard Class,CUS-3855,Corporate,South,Florida,Technology,Monitors,372.77,6,0.2,-9.03
ORD-2023-03679,2023-08-09,2023-08-14,Standard Class,CUS-9107,Corporate,West,Colorado,Office Supplies,Paper,64.56,8,0.0,11.5
ORD-2022-01863,2023-08-09,2023-08-12,Standard Class,CUS-8026,Consumer,East,Virginia,Office Supplies,Envelopes,140.95,4,0.2,-5.94
ORD-2022-02316,2023-08-09,2023-08-14,First Class,CUS-2027,Consumer,West,California,Office Supplies,Art,29.37,1,0.2,-2.04
ORD-2022-01574,2023-08-10,2023-08-15,Standard Class,CUS-6532,Consumer,West,Oregon,Furniture,Bookcases,182.72,3,0.0,31.62
ORD-2023-03170,2023-08-10,2023-08-16,First Class,CUS-2686,Consumer,South,Florida,Furniture,Bookcases,661.85,9,0.0,68.98
ORD-2024-05176,2023-08-10,2023-08-14,First Class,CUS-1914,Corporate,West,Arizona,Office Supplies,Envelopes,130.99,4,0.1,8.57
ORD-2024-04273,2023-08-10,2023-08-12,Standard Class,CUS-8475,Consumer,South,Alabama,Technology,Phones,507.32,4,0.0,85.47
ORD-2021-00776,2023-08-11,2023-08-13,Standard Class,CUS-3036,Consumer,Central,Michigan,Technology,Copiers,425.08,5,0.2,3.77
ORD-2022-01552,2023-08-12,2023-08-17,Standard Class,CUS-8501,Corporate,East,Massachusetts,Furniture,Tables,333.13,9,0.3,-133.04
ORD-2021-00501,2023-08-12,2023-08-17,Standard Class,CUS-7288,Consumer,South,Florida,Furniture,Furnishings,359.7,9,0.0,31.51
ORD-2023-02796,2023-08-12,2023-08-19,Standard Class,CUS-9619,Consumer,Central,Ohio,Technology,Printers,251.8,9,0.0,56.46
ORD-2023-03163,2023-08-12,2023-08-17,First Class,CUS-4792,Consumer,Central,Ohio,Office Supplies,Art,93.5,6,0.0,18.21
ORD-2022-02297,2023-08-12,2023-08-16,Standard Class,CUS-7665,Consumer,West,Oregon,Office Supplies,Labels,299.22,4,0.0,63.36
ORD-2021-00025,2023-08-12,2023-08-15,Standard Class,CUS-4987,Corporate,West,Colorado,Technology,Copiers,1255.88,8,0.0,450.53
ORD-2024-04278,2023-08-12,2023-08-14,First Class,CUS-3540,Consumer,East,Massachusetts,Technology,Accessories,554.23,4,0.2,-1.33
ORD-2024-04877,2023-08-14,2023-08-16,Second Class,CUS-3676,Corporate,Central,Michigan,Furniture,Storage,570.82,7,0.0,57.79
ORD-2024-04366,2023-08-14,2023-08-19,Second Class,CUS-8752,Corporate,East,Pennsylvania,Furniture,Storage,265.05,5,0.0,35.46
ORD-2022-02414,2023-08-14,2023-08-16,Standard Class,CUS-5315,Consumer,East,New York,Office Supplies,Paper,44.73,8,0.0,7.44
ORD-2024-03955,2023-08-14,2023-08-21,Standard Class,CUS-9083,Consumer,Central,Missouri,Office Supplies,Envelopes,29.59,6,0.1,1.47
ORD-2022-01431,2023-08-14,2023-08-21,Standard Class,CUS-1580,Consumer,Central,Michigan,Office Supplies,Binders,82.7,7,0.0,19.54
ORD-2023-03586,2023-08-15,2023-08-21,Standard Class,CUS-3291,Home Office,East,Pennsylvania,Technology,Copiers,591.44,3,0.0,150.17
ORD-2022-02130,2023-08-16,2023-08-20,Standard Class,CUS-2533,Consumer,West,Oregon,Technology,Laptops,107.82,4,0.1,23.91
ORD-2024-05076,2023-08-16,2023-08-19,Same Day,CUS-5333,Home Office,East,Pennsylvania,Office Supplies,Paper,22.42,4,0.0,5.03
ORD-2024-05187,2023-08-17,2023-08-20,First Class,CUS-8496,Consumer,East,New Jersey,Technology,Accessories,156.66,6,0.3,-12.68
ORD-2024-03936,2023-08-17,2023-08-20,Second Class,CUS-5097,Corporate,East,New Jersey,Office Supplies,Fasteners,57.27,4,0.3,-12.05
ORD-2024-04206,2023-08-17,2023-08-24,Standard Class,CUS-8428,Consumer,West,Colorado,Technology,Monitors,489.86,1,0.0,169.91
ORD-2024-05139,2023-08-18,2023-08-24,Standard Class,CUS-8047,Consumer,South,Louisiana,Furniture,Chairs,321.85,3,0.3,-141.45
ORD-2021-00697,2023-08-18,2023-08-24,Standard Class,CUS-8381,Home Office,Central,Indiana,Office Supplies,Labels,107.68,6,0.1,7.52
ORD-2021-01285,2023-08-18,2023-08-21,Standard Class,CUS-8453,Consumer,South,Georgia,Technology,Accessories,323.34,1,0.0,83.16
ORD-2024-04134,2023-08-18,2023-08-25,First Class,CUS-1964,Corporate,East,Pennsylvania,Office Supplies,Fasteners,74.76,2,0.1,6.1
ORD-2024-03911,2023-08-19,2023-08-21,First Class,CUS-5683,Consumer,East,Massachusetts,Technology,Accessories,183.3,8,0.0,52.83
ORD-2021-00370,2023-08-19,2023-08-24,Standard Class,CUS-7099,Consumer,Central,Texas,Office Supplies,Paper,55.5,8,0.0,10.43
ORD-2021-00138,2023-08-20,2023-08-24,Standard Class,CUS-5267,Consumer,South,Florida,Technology,Laptops,307.12,1,0.1,27.27
ORD-2021-01187,2023-08-20,2023-08-27,Standard Class,CUS-8967,Consumer,South,Florida,Office Supplies,Paper,93.55,9,0.0,7.61
ORD-2022-02146,2023-08-20,2023-08-26,Standard Class,CUS-9164,Home Office,West,Arizona,Office Supplies,Paper,233.5,1,0.1,23.82
ORD-2023-02998,2023-08-20,2023-08-24,Standard Class,CUS-9786,Consumer,South,Alabama,Office Supplies,Paper,84.89,1,0.0,11.22
ORD-2021-00874,2023-08-21,2023-08-28,Standard Class,CUS-9752,Consumer,Central,Texas,Technology,Copiers,209.78,9,0.0,44.6
ORD-2024-04210,2023-08-21,2023-08-24,Standard Class,CUS-9919,Consumer,Central,Indiana,Office Supplies,Paper,93.56,3,0.2,-6.36
ORD-2022-02435,2023-08-21,2023-08-24,Standard Class,CUS-1016,Consumer,South,Georgia,Technology,Monitors,248.93,9,0.0,44.37
ORD-2022-01707,2023-08-21,2023-08-23,First Class,CUS-8117,Home Office,East,Pennsylvania,Technology,Accessories,164.57,1,0.0,42.37
ORD-2024-05144,2023-08-21,2023-08-28,Second Class,CUS-3543,Consumer,East,Massachusetts,Furniture,Storage,174.26,5,0.0,14.82
ORD-2022-02300,2023-08-21,2023-08-25,Standard Class,CUS-9146,Consumer,South,South Carolina,Office Supplies,Envelopes,69.04,3,0.0,8.96
ORD-2022-02074,2023-08-22,2023-08-24,Standard Class,CUS-5069,Corporate,East,Massachusetts,Technology,Printers,244.71,5,0.0,67.77
ORD-2024-03925,2023-08-22,2023-08-27,Standard Class,CUS-7633,Corporate,Central,Michigan,Technology,Phones,798.28,7,0.0,228.83
ORD-2023-02935,2023-08-22,2023-08-26,Second Class,CUS-1726,Consumer,East,New Jersey,Furniture,Tables,1298.6,2,0.0,171.9
ORD-2024-04650,2023-08-22,2023-08-29,Standard Class,CUS-1329,Consumer,South,Florida,Technology,Copiers,303.65,7,0.1,43.54
ORD-2023-02773,2023-08-22,2023-08-26,Second Class,CUS-2488,Consumer,West,California,Furniture,Bookcases,878.45,4,0.1,-30.25
ORD-2022-01929,2023-08-22,2023-08-25,Second Class,CUS-4402,Consumer,East,North Carolina,Office Supplies,Fasteners,146.38,7,0.2,-3.77
ORD-2022-01789,2023-08-23,2023-08-30,Standard Class,CUS-2329,Home Office,West,Colorado,Technology,Laptops,1242.25,1,0.0,377.82
ORD-2024-05088,2023-08-23,2023-08-29,Standard Class,CUS-2586,Corporate,South,Georgia,Office Supplies,Fasteners,47.77,5,0.2,-1.97
ORD-2023-03695,2023-08-24,2023-08-27,Second Class,CUS-7779,Consumer,East,Pennsylvania,Furniture,Bookcases,507.76,4,0.1,-43.79
ORD-2023-03701,2023-08-24,2023-08-29,Standard Class,CUS-8979,Home Office,West,Colorado,Furniture,Bookcases,260.08,2,0.0,33.73
ORD-2021-00792,2023-08-24,2023-08-26,Standard Class,CUS-1407,Consumer,East,Massachusetts,Office Supplies,Paper,53.39,4,0.2,1.5
ORD-2021-01147,2023-08-25,2023-08-27,Standard Class,CUS-6096,Home Office,South,Alabama,Office Supplies,Labels,72.11,2,0.0,8.86
ORD-2022-02293,2023-08-25,2023-08-30,Standard Class,CUS-3931,Consumer,East,North Carolina,Furniture,Tables,253.74,4,0.1,-10.72
ORD-2024-04213,2023-08-25,2023-08-30,Standard Class,CUS-6221,Consumer,West,California,Technology,Accessories,239.63,4,0.2,19.41
ORD-2024-04811,2023-08-25,2023-08-27,Standard Class,CUS-2976,Consumer,Central,Missouri,Technology,Copiers,560.82,5,0.0,117.66
ORD-2022-01649,2023-08-25,2023-09-01,Second Class,CUS-7962,Corporate,South,South Carolina,Furniture,Chairs,455.28,8,0.1,-61.75
ORD-2022-01638,2023-08-25,2023-09-01,Standard Class,CUS-4322,Consumer,West,Arizona,Furniture,Chairs,50.28,9,0.0,2.99
ORD-2022-01337,2023-08-26,2023-08-30,Standard Class,CUS-1708,Corporate,Central,Texas,Furniture,Furnishings,292.06,7,0.0,32.44
ORD-2023-02624,2023-08-26,2023-08-29,Same Day,CUS-5277,Consumer,Central,Indiana,Furniture,Tables,182.06,8,0.0,24.76
ORD-2024-04546,2023-08-26,2023-08-28,Standard Class,CUS-1116,Corporate,South,Louisiana,Technology,Laptops,362.96,5,0.1,45.66
ORD-2021-00475,2023-08-26,2023-08-30,First Class,CUS-9822,Consumer,East,Pennsylvania,Furniture,Furnishings,264.7,7,0.2,-87.08
ORD-2024-04249,2023-08-26,2023-08-28,Second Class,CUS-1577,Corporate,South,Louisiana,Office Supplies,Envelopes,197.07,8,0.0,27.87
ORD-2021-01032,2023-08-26,2023-08-30,Second Class,CUS-6962,Consumer,East,Virginia,Technology,Laptops,501.65,9,0.2,-8.26
ORD-2022-02482,2023-08-26,2023-08-30,Second Class,CUS-9598,Home Office,West,Arizona,Furniture,Tables,155.3,7,0.2,-39.16
ORD-2022-01338,2023-08-26,2023-08-28,Second Class,CUS-8127,Home Office,South,Georgia,Technology,Phones,394.14,6,0.2,-38.15
ORD-2024-04795,2023-08-27,2023-09-01,Standard Class,CUS-8186,Home Office,West,Arizona,Office Supplies,Binders,59.45,3,0.1,2.12
ORD-2024-04387,2023-08-27,2023-08-29,Second Class,CUS-4378,Corporate,West,Arizona,Technology,Laptops,425.16,6,0.0,137.87
ORD-2021-00608,2023-08-27,2023-08-31,Standard Class,CUS-3875,Corporate,Central,Ohio,Office Supplies,Binders,161.65,7,0.0,30.88
ORD-2021-00156,2023-08-27,2023-08-30,Standard Class,CUS-9441,Consumer,East,Massachusetts,Furniture,Storage,216.91,3,0.2,-53.2
ORD-2024-04543,2023-08-28,2023-09-02,Standard Class,CUS-9554,Corporate,East,Massachusetts,Office Supplies,Fasteners,57.14,3,0.3,-7.47
ORD-2021-00766,2023-09-01,2023-09-06,Second Class,CUS-5867,Consumer,West,Colorado,Office Supplies,Labels,56.26,4,0.0,11.27
ORD-2021-00862,2023-09-01,2023-09-07,Standard Class,CUS-4066,Consumer,South,Louisiana,Office Supplies,Fasteners,134.4,2,0.2,-15.89
ORD-2021-00071,2023-09-01,2023-09-03,Standard Class,CUS-4773,Consumer,East,Virginia,Technology,Printers,875.06,2,0.0,226.07
ORD-2021-00364,2023-09-01,2023-09-07,Standard Class,CUS-3610,Consumer,Central,Missouri,Furniture,Chairs,132.95,7,0.4,-84.3
ORD-2023-03755,2023-09-01,2023-09-06,First Class,CUS-5523,Consumer,East,North Carolina,Furniture,Bookcases,399.59,7,0.0,39.2
ORD-2021-00996,2023-09-02,2023-09-06,First Class,CUS-4262,Consumer,Central,Indiana,Furniture,Bookcases,187.54,5,0.0,20.28
ORD-2022-02449,2023-09-02,2023-09-07,First Class,CUS-2211,Consumer,Central,Texas,Office Supplies,Art,70.15,4,0.0,9.69
ORD-2023-03742,2023-09-02,2023-09-08,Standard Class,CUS-3591,Consumer,South,Louisiana,Furniture,Bookcases,412.23,8,0.0,57.02
ORD-2022-02076,2023-09-02,2023-09-06,Standard Class,CUS-2395,Home Office,South,Florida,Office Supplies,Binders,93.54,9,0.2,-11.19
ORD-2023-02611,2023-09-02,2023-09-04,Standard Class,CUS-7152,Corporate,South,Florida,Technology,Accessories,352.04,1,0.1,22.76
ORD-2023-03740,2023-09-02,2023-09-08,Standard Class,CUS-9810,Corporate,West,California,Office Supplies,Labels,160.83,8,0.3,-23.28
ORD-2023-03508,2023-09-02,2023-09-05,First Class,CUS-9529,Home Office,Central,Ohio,Technology,Accessories,240.42,4,0.0,55.31
ORD-2024-04594,2023-09-03,2023-09-09,Standard Class,CUS-7411,Corporate,West,Arizona,Technology,Printers,155.21,3,0.4,-34.44
ORD-2024-04958,2023-09-03,2023-09-06,Standard Class,CUS-8417,Corporate,East,Virginia,Furniture,Furnishings,166.85,3,0.4,-96.13
ORD-2021-00867,2023-09-03,2023-09-08,Second Class,CUS-4628,Home Office,South,Florida,Office Supplies,Labels,95.64,4,0.0,6.08
ORD-2023-02758,2023-09-03,2023-09-10,Standard Class,CUS-4031,Consumer,Central,Texas,Office Supplies,Paper,43.04,8,0.0,6.21
ORD-2024-04701,2023-09-04,2023-09-08,First Class,CUS-7908,Corporate,East,North Carolina,Technology,Phones,209.89,7,0.0,50.55
ORD-2023-03370,2023-09-04,2023-09-10,Standard Class,CUS-9509,Consumer,South,Louisiana,Technology,Accessories,113.22,7,0.2,-5.49
ORD-2023-02890,2023-09-04,2023-09-07,Standard Class,CUS-9336,Consumer,West,California,Office Supplies,Supplies,87.44,9,0.2,-3.42
ORD-2022-02577,2023-09-04,2023-09-06,Standard Class,CUS-4137,Consumer,South,Florida,Technology,Accessories,319.29,9,0.0,55.12
ORD-2024-04998,2023-09-04,2023-09-06,Standard Class,CUS-6393,Corporate,East,Pennsylvania,Furniture,Furnishings,130.03,9,0.2,-31.84
ORD-2023-03546,2023-09-04,2023-09-11,Second Class,CUS-7799,Corporate,East,North Carolina,Office Supplies,Paper,29.97,8,0.2,-1.65
ORD-2023-03561,2023-09-04,2023-09-10,First Class,CUS-1406,Corporate,East,North Carolina,Furniture,Bookcases,1045.94,7,0.0,72.06
ORD-2022-02380,2023-09-04,2023-09-11,Second Class,CUS-9400,Home Office,South,Tennessee,Office Supplies,Art,138.04,2,0.3,-33.23
ORD-2022-02382,2023-09-04,2023-09-09,Standard Class,CUS-1426,Home Office,West,Nevada,Technology,Phones,189.33,8,0.2,15.54
ORD-2024-04227,2023-09-04,2023-09-08,Second Class,CUS-7364,Consumer,West,Nevada,Furniture,Storage,702.0,9,0.1,-60.92
ORD-2022-01694,2023-09-05,2023-09-08,Same Day,CUS-9127,Consumer,Central,Michigan,Technology,Copiers,293.21,3,0.2,-15.45
ORD-2022-02418,2023-09-05,2023-09-11,Same Day,CUS-8898,Corporate,West,California,Technology,Copiers,170.99,9,0.0,48.25
ORD-2023-03773,2023-09-05,2023-09-12,Standard Class,CUS-6738,Corporate,South,Louisiana,Office Supplies,Envelopes,88.02,9,0.0,18.37
ORD-2022-01534,2023-09-06,2023-09-11,Standard Class,CUS-4978,Consumer,West,California,Furniture,Chairs,175.68,2,0.0,22.13
ORD-2021-01295,2023-09-06,2023-09-13,Standard Class,CUS-7388,Corporate,East,Pennsylvania,Furniture,Furnishings,238.24,4,0.0,27.38
ORD-2024-04540,2023-09-06,2023-09-12,Second Class,CUS-9778,Consumer,West,Oregon,Furniture,Storage,261.22,7,0.1,-14.49
ORD-2023-03145,2023-09-06,2023-09-13,Standard Class,CUS-9858,Home Office,Central,Ohio,Office Supplies,Binders,129.99,5,0.0,22.3
ORD-2021-00964,2023-09-06,2023-09-11,Second Class,CUS-2968,Home Office,South,South Carolina,Furniture,Storage,103.78,5,0.1,-8.79
ORD-2023-02712,2023-09-06,2023-09-11,Standard Class,CUS-1617,Corporate,West,Oregon,Technology,Monitors,589.05,4,0.3,-36.9
ORD-2021-00955,2023-09-06,2023-09-13,First Class,CUS-6669,Consumer,South,Alabama,Technology,Monitors,480.17,1,0.1,49.32
ORD-2023-03569,2023-09-07,2023-09-11,Second Class,CUS-5286,Consumer,East,Pennsylvania,Office Supplies,Paper,49.24,5,0.4,-12.09
ORD-2022-02488,2023-09-07,2023-09-09,Standard Class,CUS-6768,Consumer,West,Colorado,Furniture,Furnishings,295.64,7,0.3,-119.22
ORD-2024-04341,2023-09-07,2023-09-13,Standard Class,CUS-9740,Corporate,West,Washington,Furniture,Bookcases,235.03,5,0.4,-146.46
ORD-2024-04654,2023-09-07,2023-09-14,Standard Class,CUS-1085,Consumer,East,Massachusetts,Furniture,Storage,717.74,1,0.0,57.4
ORD-2024-04812,2023-09-07,2023-09-13,First Class,CUS-4899,Consumer,East,Massachusetts,Technology,Monitors,142.36,3,0.2,8.42
ORD-2022-01652,2023-09-07,2023-09-10,Standard Class,CUS-3305,Home Office,West,Arizona,Office Supplies,Paper,55.95,1,0.4,-14.47
